delivery history,delivery history
medicine floor course,medicine floor course
chronic problems,chronic problems
head ct without iv contrast,head ct without iv contrast
iv fluids,iv fluids
medications on transfer to the floor,transfer medications
treatments,treatments
prenatal laboratory data,prenatal laboratory data
carotid bruit none       right,carotid bruit none       right
status,status
wound care nurse phone,wound care nurse phone
ct chest without iv contrast,ct chest without iv contrast
surghx,surghx
admission exam,admission exam
ct of the abdomen without and with iv contrast,ct of the abdomen without and with iv contrast
newborn screening,newborn screening
follow up appointments scheduled or recommended,follow up appointments scheduled or recommended
please keep your previously scheduled appointments,please keep your previously scheduled appointments
dementia,dementia
outpatient cardiologist,outpatient cardiologist
preoperative physical examination,preoperative physical examination
stool,stool
the following medications were added,the following medications were added
family and social history,family and social history
bicip,bicip
mrv of the head,mrv of the head
medications stopped,medications stopped
discharged to,discharged to
peritoneal fluid,peritoneal fluid
when,when
psychiatric history,past medical history
orthopedic,orthopedic
brief clinical history,past medical history
previous surgical history,past surgical history
consults,consults
relevent labs,relevent labs
portable ap chest,portable ap chest
follow up appointments scheduled,follow up appointments scheduled
diff,diff
right,right
stat addendum,stat addendum
interim summary,interim summary
blood culture,blood culture
fluids,fluids
fh,fh
derm,derm
o2 delivery device,o2 delivery device
fluid restriction,fluid restriction
ct of the pelvis without intravenous contrast,ct of the pelvis without intravenous contrast
us,us
admission laboratory studies,admission laboratory studies
general review of systems,general review of systems
physical examination at transfer,physical examination at transfer
clinical details,clinical details
ct angiography of the head,ct angiography of the head
tld,tld
on ros,on ros
diagnoses on discharge,diagnoses on discharge
history and physical,past medical history
ap chest,ap chest
electrophysiology,electrophysiology
imaging protocol,imaging protocol
pancytopenia,pancytopenia
face time,face time
prior to discharge,prior to discharge
acute care,acute care
dka,dka
bones and soft tissues,bones and soft tissues
pending tests at discharge,pending tests at discharge
mg,mg
past history,past medical history
discharge laboratory studies,discharge laboratory studies
notable studies,notable studies
review of hospital course by system,review of hospital course by system
type ii diabetes,type ii diabetes
physical examination upon presentation,physical examination upon presentation
ekgs,ekgs
please call to schedule appointments,please call to schedule appointments
first draw,first draw
goal inr,goal inr
problems,problems
studies pending on discharge,studies pending on discharge
mental status changes,mental status changes
electrocardiogram performed on,electrocardiogram performed on
results to,results to
ed,ed
cor,cor
surgical,surgical
special stains,special stains
transfer meds,transfer meds
left lower extremity,left lower extremity
labs on transfer,labs on transfer
two views of the chest,two views of the chest
coronaries,coronaries
car seat position,car seat position
transitions in care,transitions in care
the following medication changes have been made,the following medication changes have been made
you have the following appointments,you have the following appointments
routine healthcare maintenance,routine healthcare maintenance
medical history,past medical history
stroke,stroke
dm2,dm2
mse,mse
hiv,hiv
osh studies,osh studies
care recommendations after discharge,care recommendations after discharge
radiopharmaceutical data,radiopharmaceutical data
report comment,report comment
medical intensive care unit course,medical intensive care unit course
carotid bruit  none      right,carotid bruit  none      right
day,day
carotid ultrasound,carotid ultrasound
the following medications were started,the following medications were started
psurghx,psurghx
the following medications were stopped,the following medications were stopped
bal,bal
tob,tob
nicu course,nicu course
immunization recommended,immunization recommended
changes to medications,changes to medications
cervical spine,cervical spine
care and recommendation,care and recommendation
please keep the following appointments,please keep the following appointments
vascular surgery,vascular surgery
pertinent micro,pertinent micro
cardiac studies,cardiac studies
trach,trach
laboratories on presentation,laboratories on presentation
dvt,dvt
postoperative course,postoperative course
in the ed initial vitals were,in the ed initial vitals were
carotid bruit  right,carotid bruit  right
head ct without contrast,head ct without contrast
we made the following changes to your medication,we made the following changes to your medication
pertinent reports,pertinent reports
immunization recommendations,immunization recommendations
ascites,ascites
constipation,constipation
from osh,from osh
seizure,seizure
birth history,birth history
seizure disorder,seizure disorder
maternal prenatal screens,maternal prenatal screens
